folder,ra_deg,dec_deg,gmag
WASP-2,307.63775391565724,6.549363067916215,11.282916069030762
WASP-2,307.6703176514254,5.942765935364977,11.309539794921875
WASP-2,308.0113429815342,6.823330036158848,11.355628967285156
WASP-2,307.7231418849945,6.144409280898954,11.369244575500488
WASP-2,307.5051535754996,6.121151476086896,11.426915168762207
WASP-2,307.6626986476747,6.264647777546145,11.436949729919434
WASP-2,307.86924709339695,6.798472179372693,11.451723098754883
WASP-2,308.0583732573916,6.203815387563379,11.457616806030273
WASP-2,307.8077979609014,5.910953756775127,11.492975234985352
WASP-2,308.23784129490446,6.307232083492825,11.50525951385498
WASP-2,307.9398491353162,6.5582150551571425,11.511210441589355
WASP-2,307.7756281815522,5.891731090205126,11.539958000183105
WASP-2,307.7243716962066,6.051144922875789,11.540913581848145
WASP-2,307.80933218503475,6.2166908176192335,11.556703567504883
WASP-2,307.7255594999332,6.42932372868927,11.572285652160645
WASP-2,308.00969522843826,6.812136410208766,11.579456329345703
WASP-2,307.3794741073571,6.113318716205078,11.59508991241455
WASP-2,307.8580049694138,5.971399245348455,11.614893913269043
WASP-2,307.5263848978767,6.2970853496721,11.61813735961914
WASP-2,307.9696345115113,6.8922503139968,11.621854782104492
WASP-2,308.15128590602575,6.490931727582754,11.635285377502441
WASP-2,307.4351985696344,6.127236813124975,11.653636932373047
WASP-2,307.40994855180065,6.182355259794772,11.668130874633789
WASP-2,307.5871173173109,6.364122938741624,11.67605209350586
WASP-2,307.7410153518793,6.363173058301673,11.694388389587402
WASP-2,307.67637423286845,6.643395056392718,11.698864936828613
WASP-2,307.8425362480591,6.44108821808999,11.710551261901855
WASP-10,349.30369659077945,31.723801182091833,7.0509114265441895
WASP-10,348.9243652204279,31.67576432093312,7.464950084686279
WASP-10,349.1756924195052,31.338361180592297,8.51362419128418
WASP-10,348.5333586218221,31.321312062041542,8.792868614196777
WASP-10,348.7701870485054,31.043541249838526,8.936502456665039
WASP-10,348.6007563518959,31.77803849555925,9.00035285949707
WASP-10,349.30467588723326,31.64740149229626,9.249818801879883
WASP-10,349.49712850777195,31.24808891783913,9.31606388092041
WASP-10,348.48925320587614,31.391578766320475,9.763651847839355
WASP-10,349.13362346001026,31.343629694505317,9.786184310913086
WASP-10,349.5557969873086,31.31704828122301,9.868755340576172
WASP-10,349.26751446420604,31.35399158144385,9.926473617553711
WASP-10,348.44636467065556,31.401178104729855,10.301071166992188
WASP-10,348.71576272138776,31.24081782759009,10.305005073547363
WASP-10,348.37087326526637,31.32667197345081,10.413515090942383
WASP-10,348.60288542423297,31.773714299554626,10.426100730895996
WASP-10,349.48481433451417,31.725536087212493,10.574271202087402
WASP-10,348.8105101215202,31.786792093704307,10.756503105163574
WASP-10,348.62807092161836,31.57729054695544,10.84163761138916
WASP-10,349.09215592493774,31.52735518543757,10.986907958984375
WASP-10,349.3562193854046,31.844870374223063,11.074806213378906
WASP-10,349.2762630466862,31.725784485325068,11.07728099822998
WASP-10,348.8675617519231,31.034487919010303,11.08446216583252
WASP-10,348.9984778164771,31.605562996776865,11.106218338012695
WASP-10,349.19936150898786,31.146239986111826,11.115164756774902
WASP-10,349.25286360871996,31.954171107182557,11.140658378601074
WASP-10,349.04884837449526,31.35827298567487,11.18619155883789
WASP-10,348.41141022666187,31.5319270939602,11.269242286682129
WASP-10,349.13611754614794,31.837738377573313,11.33254337310791
WASP-10,348.6091528291803,31.450036545350052,11.348567008972168
WASP-10,349.0053635621244,31.28136445178768,11.349400520324707
WASP-10,348.69562042504646,31.116555678854372,11.390020370483398
WASP-10,348.9567082752129,31.91012095999538,11.400683403015137
WASP-10,349.01659533959986,31.27501373889536,11.422417640686035
WASP-10,348.9946049924685,31.074478338158798,11.503396987915039
WASP-10,349.5007046302494,31.53278203524355,11.539430618286133
WASP-10,349.19264544459173,31.134622190457037,11.541139602661133
WASP-10,349.24733990907004,31.24257142224067,11.550454139709473
WASP-10,349.42703095572625,31.812420085834088,11.57296371459961
WASP-10,348.5049358611304,31.3192574630296,11.575662612915039
WASP-10,348.91862563563024,31.93084017889522,11.579075813293457
WASP-10,348.55256820372284,31.655426813571506,11.604082107543945
WASP-10,348.8746240203853,31.415093698247496,11.6124849319458
WASP-10,348.6700600975793,31.273734262117472,11.626232147216797
WASP-10,348.45608863389975,31.218286834043194,11.700016021728516
WASP-10,349.15304792636226,31.377395180746884,11.704973220825195
WASP-10,349.2006616474496,31.506143228990577,11.72380542755127
WASP-10,349.455774718004,31.437420348383373,11.757036209106445
WASP-10,348.85432486858707,31.96000904094522,11.795241355895996
WASP-10,349.099005868342,31.481866841849985,11.832494735717773
WASP-10,348.44871586775815,31.461473673848715,11.841249465942383
WASP-10,349.3680503619637,31.75416037037329,11.847062110900879
WASP-10,349.05793626521483,31.486956017730535,11.8637056350708
WASP-10,348.79031195557695,31.714872046977277,11.898009300231934
WASP-10,348.65902805559284,31.542417846136978,11.913778305053711
WASP-10,349.2805265752534,31.836773924940953,11.951035499572754
WASP-10,348.9519744842173,31.766670483531044,12.004732131958008
WASP-10,349.50532353778704,31.339764761886467,12.03990364074707
WASP-10,348.98962019875194,31.88863628302019,12.058027267456055
WASP-10,348.6508035625393,31.602344814115785,12.061647415161133
WASP-10,349.20071270664295,31.55811296834913,12.107300758361816
WASP-10,349.38247210182976,31.221619073797736,12.126181602478027
WASP-10,348.82481612278724,31.01585429216463,12.148750305175781
WASP-10,349.5103759699712,31.319367730977564,12.150748252868652
WASP-10,348.82246372445013,31.560527718614093,12.157415390014648
WASP-10,348.9930497635071,31.462747277403984,12.163578987121582
WASP-10,348.4466521039241,31.306707445133533,12.227285385131836
WASP-10,348.8116660207221,31.97832529077467,12.227971076965332
WASP-10,349.0997476743623,31.43710987642692,12.229907989501953
WASP-10,348.7175626500007,31.172685238420105,12.232728004455566
WASP-10,348.73308457936355,31.949984643554284,12.245416641235352
WASP-10,349.5684014245769,31.700281077977614,12.255948066711426
WASP-10,349.36506922400963,31.807859328163246,12.268558502197266
WASP-10,348.45751308302715,31.24805425514928,12.307872772216797
WASP-10,349.1862862822037,31.24583559672472,12.3306884765625
WASP-10,349.24639073030363,30.999532696323847,12.334617614746094
WASP-10,349.2032913258819,31.49712069123984,12.366724967956543
WASP-10,349.33299999560876,31.79437629806525,12.379190444946289
WASP-10,348.53998357571334,31.50381739948725,12.398698806762695
WASP-10,348.7861574698211,31.404212950189468,12.414360046386719
HATP-10,47.433841443470605,30.248931619494858,8.105316162109375
HATP-10,46.9423662572787,30.437260560211037,8.94402027130127
HATP-10,46.996877170226355,30.340288081089582,9.037321090698242
HATP-10,47.21935327690344,30.20974055633204,9.417108535766602
HATP-10,47.785366579466086,30.924066078773212,9.626736640930176
HATP-10,47.02692848605528,30.267388673591473,10.284881591796875
HATP-10,47.06985332751662,30.48778705942019,10.603951454162598
HATP-10,47.838316022612126,30.959376673603938,10.614314079284668
HATP-10,47.7920927292795,30.32309883286965,10.667925834655762
HATP-10,47.18189616180289,30.438708035148533,10.782824516296387
HATP-10,47.13378383711189,31.012079549004532,10.992151260375977
HATP-10,47.297846873057516,30.247717688289985,11.035286903381348
HATP-10,47.275912540315545,30.19035832892929,11.060020446777344
HATP-10,47.8793030247043,30.600953911093548,11.1131591796875
HATP-10,46.832355967564396,30.904384315224558,11.139546394348145
HATP-10,47.66290142947233,31.110600908932497,11.152039527893066
HATP-10,47.21158919045757,30.25371717632891,11.20047664642334
HATP-10,47.27916993865747,30.280788473174475,11.252110481262207
HATP-10,47.27017331861285,30.492342873962418,11.339268684387207
HATP-10,47.665361605730276,31.012697015758206,11.405105590820312
HATP-10,47.35970825319487,31.1498020762023,11.406976699829102
HATP-10,47.59253785819491,30.7533390678466,11.471100807189941
HATP-10,47.88970521307816,30.66272329711672,11.49406623840332
HATP-10,47.71067367146308,30.917048721340702,11.495265007019043
HATP-10,47.93215147495264,30.782938234224144,11.528775215148926
HATP-10,47.08123216487578,30.376396051995776,11.553801536560059
HATP-10,47.368947889327416,30.67337557168549,11.55940055847168
HATP-10,47.17434545664484,30.60941204233679,11.569560050964355
HATP-10,47.18434692405155,30.49506877053357,11.68807315826416
HATP-10,47.93889437218173,30.42954524540107,11.845955848693848
HATP-10,47.67941841530708,30.8866519044457,11.892477035522461
HATP-10,47.129252648939,31.015280215169174,11.89472770690918
HATP-10,48.002923174032674,30.66099153138656,11.89862060546875
HATP-10,47.852984724966966,30.732056582311298,11.900100708007812
HATP-10,47.12493348006648,30.491377269644552,11.907029151916504
HATP-10,47.07553590164234,30.785124935186715,11.91254711151123
HATP-10,47.66487423551915,30.456765653098202,11.926100730895996
HATP-10,47.984940260626566,30.714125146279148,11.95028305053711
HATP-10,47.07148091615489,31.006574807290058,11.970087051391602
HATP-10,47.79758140363007,30.861987549141016,11.999157905578613
HATP-10,47.63088805442942,30.694428478979738,12.009016990661621
HATP-10,46.89260527580068,30.461954642603555,12.053322792053223
HATP-10,46.75835243250735,30.537075214812788,12.067998886108398
HATP-10,47.161853293280885,30.985033081216887,12.086429595947266
HATP-10,47.46336602481269,30.61978731638157,12.098851203918457
HATP-10,47.32780773121305,30.262136073078235,12.14256477355957
HATP-10,47.317596736910225,31.005154010675756,12.194087028503418
HATP-10,47.40483834977126,31.165770698489805,12.199641227722168
HATP-10,47.336310888160114,30.705215783721442,12.236593246459961
HATP-10,47.54228005314375,30.705774578333145,12.246135711669922
HATP-10,47.51987374371504,30.27562259506448,12.260465621948242
HATP-10,46.89205202139852,30.721035562110455,12.262877464294434
HATP-10,46.93503290178319,30.40128184852397,12.278541564941406
HATP-10,47.153419869432405,30.832586688639733,12.319867134094238
HATP-10,47.19781343220646,30.466584231141656,12.344306945800781
HATP-10,47.244042942970395,30.52345750446657,12.351658821105957
HATP-10,46.75658748037684,30.603843244357574,12.38657283782959
HATP-10,47.31180306953108,30.691386055044823,12.39572811126709
HATP-10,47.49893197435136,30.69561584636166,12.39660358428955
HATP-10,47.10262849794438,30.747071467130784,12.43335247039795
HATP-10,46.872602310841735,30.574740528578854,12.452879905700684
HATP-10,47.838929289604,30.867220949534143,12.488208770751953
HATP-10,47.073009468338114,30.34566826350612,12.514737129211426
HATP-10,47.58855032188783,30.531023835675857,12.516295433044434
HATP-10,47.61336571569776,30.933590357099572,12.543724060058594
HATP-10,46.88553306412586,30.512104465016733,12.581502914428711
HATP-10,47.34722466227873,30.911265098091828,12.598426818847656
HATP-10,47.29282706406733,30.601358723429698,12.622393608093262
HATP-10,47.44894760857509,30.87795666890548,12.62972354888916
HATP-10,47.827893055082185,30.733196322389176,12.6528902053833
HATP-10,47.57641496837385,30.239540137747777,12.69117259979248
HATP-10,46.97202477810312,30.38083951214044,12.693475723266602
HATP-10,47.771428743538124,30.515949040867625,12.712075233459473
HATP-10,47.283880654630835,30.957136156175235,12.720556259155273
HATP-10,47.634441649994486,30.42854983735618,12.740180015563965
HATP-10,47.43881646813797,31.03401210312911,12.777933120727539
HATP-10,47.183795542796624,30.99858935189088,12.780424118041992
HATP-10,47.13302102936926,30.981510493561377,12.824930191040039
HATP-10,47.05879824027064,30.560139814629075,12.826013565063477
HATP-10,47.20061883275675,31.031503083284182,12.828361511230469
