file_name,relative_path,target_name,date_obs,obs_date,exposure,filter
CoRoT-2260816081216.fits,observations\2026-08-16\CoRoT-2\session_01\CoRoT-2260816081216.fits,CoRoT-2,2026-08-16T01:12:16.062-0700,2026-08-16,,Clear
CoRoT-2260816081515.fits,observations\2026-08-16\CoRoT-2\session_01\CoRoT-2260816081515.fits,CoRoT-2,2026-08-16T01:15:15.404-0700,2026-08-16,,Clear
CoRoT-2260816081815.fits,observations\2026-08-16\CoRoT-2\session_01\CoRoT-2260816081815.fits,CoRoT-2,2026-08-16T01:18:15.993-0700,2026-08-16,,Clear
CoRoT-2260816082115.fits,observations\2026-08-16\CoRoT-2\session_01\CoRoT-2260816082115.fits,CoRoT-2,2026-08-16T01:21:15.442-0700,2026-08-16,,Clear
CoRoT-2260816082415.fits,observations\2026-08-16\CoRoT-2\session_01\CoRoT-2260816082415.fits,CoRoT-2,2026-08-16T01:24:15.996-0700,2026-08-16,,Clear
CoRoT-2260816082715.fits,observations\2026-08-16\CoRoT-2\session_01\CoRoT-2260816082715.fits,CoRoT-2,2026-08-16T01:27:15.438-0700,2026-08-16,,Clear
CoRoT-2260816083015.fits,observations\2026-08-16\CoRoT-2\session_01\CoRoT-2260816083015.fits,CoRoT-2,2026-08-16T01:30:15.910-0700,2026-08-16,,Clear
CoRoT-2260816083316.fits,observations\2026-08-16\CoRoT-2\session_01\CoRoT-2260816083316.fits,CoRoT-2,2026-08-16T01:33:16.350-0700,2026-08-16,,Clear
CoRoT-2260816083615.fits,observations\2026-08-16\CoRoT-2\session_01\CoRoT-2260816083615.fits,CoRoT-2,2026-08-16T01:36:15.745-0700,2026-08-16,,Clear
CoRoT-2260816083915.fits,observations\2026-08-16\CoRoT-2\session_01\CoRoT-2260816083915.fits,CoRoT-2,2026-08-16T01:39:15.255-0700,2026-08-16,,Clear
CoRoT-2260816084215.fits,observations\2026-08-16\CoRoT-2\session_01\CoRoT-2260816084215.fits,CoRoT-2,2026-08-16T01:42:15.763-0700,2026-08-16,,Clear
CoRoT-2260816084517.fits,observations\2026-08-16\CoRoT-2\session_01\CoRoT-2260816084517.fits,CoRoT-2,2026-08-16T01:45:17.089-0700,2026-08-16,,Clear
CoRoT-2260816084816.fits,observations\2026-08-16\CoRoT-2\session_01\CoRoT-2260816084816.fits,CoRoT-2,2026-08-16T01:48:16.621-0700,2026-08-16,,Clear
CoRoT-2260816085116.fits,observations\2026-08-16\CoRoT-2\session_01\CoRoT-2260816085116.fits,CoRoT-2,2026-08-16T01:51:16.079-0700,2026-08-16,,Clear
CoRoT-2260816085415.fits,observations\2026-08-16\CoRoT-2\session_01\CoRoT-2260816085415.fits,CoRoT-2,2026-08-16T01:54:15.442-0700,2026-08-16,,Clear
CoRoT-2260816085715.fits,observations\2026-08-16\CoRoT-2\session_01\CoRoT-2260816085715.fits,CoRoT-2,2026-08-16T01:57:15.925-0700,2026-08-16,,Clear
TRES-5260817091750.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817091750.fits,TRES-5,2026-08-17T02:17:50.399-0700,2026-08-17,,Clear
TRES-5260817092423.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817092423.fits,TRES-5,2026-08-17T02:24:23.429-0700,2026-08-17,,Clear
TRES-5260817092606.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817092606.fits,TRES-5,2026-08-17T02:26:06.717-0700,2026-08-17,,Clear
TRES-5260817093238.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817093238.fits,TRES-5,2026-08-17T02:32:38.686-0700,2026-08-17,,Clear
TRES-5260817093730.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817093730.fits,TRES-5,2026-08-17T02:37:30.855-0700,2026-08-17,,Clear
TRES-5260817093914.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817093914.fits,TRES-5,2026-08-17T02:39:14.112-0700,2026-08-17,,Clear
TRES-5260817094059.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817094059.fits,TRES-5,2026-08-17T02:40:59.288-0700,2026-08-17,,Clear
TRES-5260817094242.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817094242.fits,TRES-5,2026-08-17T02:42:42.458-0700,2026-08-17,,Clear
TRES-5260817094427.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817094427.fits,TRES-5,2026-08-17T02:44:27.649-0700,2026-08-17,,Clear
TRES-5260817094610.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817094610.fits,TRES-5,2026-08-17T02:46:10.829-0700,2026-08-17,,Clear
TRES-5260817094753.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817094753.fits,TRES-5,2026-08-17T02:47:53.996-0700,2026-08-17,,Clear
TRES-5260817094938.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817094938.fits,TRES-5,2026-08-17T02:49:38.113-0700,2026-08-17,,Clear
TRES-5260817095122.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817095122.fits,TRES-5,2026-08-17T02:51:22.291-0700,2026-08-17,,Clear
TRES-5260817095415.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817095415.fits,TRES-5,2026-08-17T02:54:15.561-0700,2026-08-17,,Clear
TRES-5260817095716.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817095716.fits,TRES-5,2026-08-17T02:57:16.047-0700,2026-08-17,,Clear
TRES-5260817100015.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817100015.fits,TRES-5,2026-08-17T03:00:15.435-0700,2026-08-17,,Clear
TRES-5260817100315.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817100315.fits,TRES-5,2026-08-17T03:03:15.829-0700,2026-08-17,,Clear
TRES-5260817100616.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817100616.fits,TRES-5,2026-08-17T03:06:16.073-0700,2026-08-17,,Clear
TRES-5260817100915.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817100915.fits,TRES-5,2026-08-17T03:09:15.603-0700,2026-08-17,,Clear
TRES-5260817101216.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817101216.fits,TRES-5,2026-08-17T03:12:16.977-0700,2026-08-17,,Clear
TRES-5260817101515.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817101515.fits,TRES-5,2026-08-17T03:15:15.269-0700,2026-08-17,,Clear
TRES-5260817101815.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817101815.fits,TRES-5,2026-08-17T03:18:15.662-0700,2026-08-17,,Clear
TRES-5260817102116.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817102116.fits,TRES-5,2026-08-17T03:21:16.069-0700,2026-08-17,,Clear
TRES-5260817102415.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817102415.fits,TRES-5,2026-08-17T03:24:15.511-0700,2026-08-17,,Clear
TRES-5260817102715.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817102715.fits,TRES-5,2026-08-17T03:27:15.746-0700,2026-08-17,,Clear
TRES-5260817103015.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817103015.fits,TRES-5,2026-08-17T03:30:15.192-0700,2026-08-17,,Clear
TRES-5260817103316.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817103316.fits,TRES-5,2026-08-17T03:33:16.611-0700,2026-08-17,,Clear
TRES-5260817103616.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817103616.fits,TRES-5,2026-08-17T03:36:16.255-0700,2026-08-17,,Clear
TRES-5260817103915.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817103915.fits,TRES-5,2026-08-17T03:39:15.707-0700,2026-08-17,,Clear
TRES-5260817104216.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817104216.fits,TRES-5,2026-08-17T03:42:16.150-0700,2026-08-17,,Clear
TRES-5260817104515.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817104515.fits,TRES-5,2026-08-17T03:45:15.653-0700,2026-08-17,,Clear
TRES-5260817104815.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817104815.fits,TRES-5,2026-08-17T03:48:15.985-0700,2026-08-17,,Clear
TRES-5260817105115.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817105115.fits,TRES-5,2026-08-17T03:51:15.347-0700,2026-08-17,,Clear
TRES-5260817105415.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817105415.fits,TRES-5,2026-08-17T03:54:15.761-0700,2026-08-17,,Clear
TRES-5260817105715.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817105715.fits,TRES-5,2026-08-17T03:57:15.255-0700,2026-08-17,,Clear
TRES-5260817110015.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817110015.fits,TRES-5,2026-08-17T04:00:15.837-0700,2026-08-17,,Clear
TRES-5260817110315.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817110315.fits,TRES-5,2026-08-17T04:03:15.195-0700,2026-08-17,,Clear
TRES-5260817110616.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817110616.fits,TRES-5,2026-08-17T04:06:16.522-0700,2026-08-17,,Clear
TRES-5260817110915.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817110915.fits,TRES-5,2026-08-17T04:09:15.850-0700,2026-08-17,,Clear
TRES-5260817111215.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817111215.fits,TRES-5,2026-08-17T04:12:15.211-0700,2026-08-17,,Clear
TRES-5260817111515.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817111515.fits,TRES-5,2026-08-17T04:15:15.713-0700,2026-08-17,,Clear
TRES-5260817111815.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817111815.fits,TRES-5,2026-08-17T04:18:15.268-0700,2026-08-17,,Clear
TRES-5260817112115.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817112115.fits,TRES-5,2026-08-17T04:21:15.600-0700,2026-08-17,,Clear
TRES-5260817112416.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817112416.fits,TRES-5,2026-08-17T04:24:16.967-0700,2026-08-17,,Clear
TRES-5260817112715.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817112715.fits,TRES-5,2026-08-17T04:27:15.257-0700,2026-08-17,,Clear
TRES-5260817113015.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817113015.fits,TRES-5,2026-08-17T04:30:15.588-0700,2026-08-17,,Clear
TRES-5260817113315.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817113315.fits,TRES-5,2026-08-17T04:33:15.936-0700,2026-08-17,,Clear
TRES-5260817113615.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817113615.fits,TRES-5,2026-08-17T04:36:15.345-0700,2026-08-17,,Clear
TRES-5260817113915.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817113915.fits,TRES-5,2026-08-17T04:39:15.697-0700,2026-08-17,,Clear
TRES-5260817114216.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817114216.fits,TRES-5,2026-08-17T04:42:16.076-0700,2026-08-17,,Clear
TRES-5260817114516.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817114516.fits,TRES-5,2026-08-17T04:45:16.424-0700,2026-08-17,,Clear
TRES-5260817114815.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817114815.fits,TRES-5,2026-08-17T04:48:15.753-0700,2026-08-17,,Clear
TRES-5260817115116.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817115116.fits,TRES-5,2026-08-17T04:51:16.048-0700,2026-08-17,,Clear
TRES-5260817115416.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817115416.fits,TRES-5,2026-08-17T04:54:16.357-0700,2026-08-17,,Clear
TRES-5260817120203.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817120203.fits,TRES-5,2026-08-17T05:02:03.628-0700,2026-08-17,,Clear
TRES-5260817120952.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817120952.fits,TRES-5,2026-08-17T05:09:52.861-0700,2026-08-17,,Clear
TRES-5260817121746.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817121746.fits,TRES-5,2026-08-17T05:17:46.115-0700,2026-08-17,,Clear
TRES-5260817122550.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817122550.fits,TRES-5,2026-08-17T05:25:50.578-0700,2026-08-17,,Clear
TRES-5260817123344.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817123344.fits,TRES-5,2026-08-17T05:33:44.687-0700,2026-08-17,,Clear
TRES-5260817124139.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817124139.fits,TRES-5,2026-08-17T05:41:39.936-0700,2026-08-17,,Clear
TRES-5260817124936.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817124936.fits,TRES-5,2026-08-17T05:49:36.210-0700,2026-08-17,,Clear
TRES-5260817125735.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817125735.fits,TRES-5,2026-08-17T05:57:35.450-0700,2026-08-17,,Clear
TRES-5260817130536.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817130536.fits,TRES-5,2026-08-17T06:05:36.720-0700,2026-08-17,,Clear
TRES-5260817131349.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817131349.fits,TRES-5,2026-08-17T06:13:49.133-0700,2026-08-17,,Clear
TRES-5260817132155.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817132155.fits,TRES-5,2026-08-17T06:21:55.480-0700,2026-08-17,,Clear
TRES-5260817133002.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817133002.fits,TRES-5,2026-08-17T06:30:02.844-0700,2026-08-17,,Clear
TRES-5260817133809.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817133809.fits,TRES-5,2026-08-17T06:38:09.219-0700,2026-08-17,,Clear
TRES-5260817134616.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817134616.fits,TRES-5,2026-08-17T06:46:16.600-0700,2026-08-17,,Clear
TRES-5260817135425.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817135425.fits,TRES-5,2026-08-17T06:54:25.968-0700,2026-08-17,,Clear
TRES-5260817140233.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817140233.fits,TRES-5,2026-08-17T07:02:33.347-0700,2026-08-17,,Clear
TRES-5260817140932.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817140932.fits,TRES-5,2026-08-17T07:09:32.823-0700,2026-08-17,,Clear
TRES-5260817141136.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817141136.fits,TRES-5,2026-08-17T07:11:36.339-0700,2026-08-17,,Clear
TRES-5260817141952.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817141952.fits,TRES-5,2026-08-17T07:19:52.723-0700,2026-08-17,,Clear
TRES-5260817142801.fits,observations\2026-08-17\TRES-5\session_01\TRES-5260817142801.fits,TRES-5,2026-08-17T07:28:01.998-0700,2026-08-17,,Clear
Qatar-1260818082449.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818082449.fits,Qatar-1,2026-08-18T01:24:49.906-0700,2026-08-18,,Clear
Qatar-1260818082715.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818082715.fits,Qatar-1,2026-08-18T01:27:15.461-0700,2026-08-18,,Clear
Qatar-1260818083016.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818083016.fits,Qatar-1,2026-08-18T01:30:16.788-0700,2026-08-18,,Clear
Qatar-1260818083316.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818083316.fits,Qatar-1,2026-08-18T01:33:16.158-0700,2026-08-18,,Clear
Qatar-1260818083615.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818083615.fits,Qatar-1,2026-08-18T01:36:15.528-0700,2026-08-18,,Clear
Qatar-1260818083916.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818083916.fits,Qatar-1,2026-08-18T01:39:16.942-0700,2026-08-18,,Clear
Qatar-1260818084215.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818084215.fits,Qatar-1,2026-08-18T01:42:15.374-0700,2026-08-18,,Clear
Qatar-1260818084515.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818084515.fits,Qatar-1,2026-08-18T01:45:15.732-0700,2026-08-18,,Clear
Qatar-1260818084815.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818084815.fits,Qatar-1,2026-08-18T01:48:15.174-0700,2026-08-18,,Clear
Qatar-1260818085115.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818085115.fits,Qatar-1,2026-08-18T01:51:15.476-0700,2026-08-18,,Clear
Qatar-1260818085415.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818085415.fits,Qatar-1,2026-08-18T01:54:15.830-0700,2026-08-18,,Clear
Qatar-1260818085716.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818085716.fits,Qatar-1,2026-08-18T01:57:16.249-0700,2026-08-18,,Clear
Qatar-1260818090016.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818090016.fits,Qatar-1,2026-08-18T02:00:16.671-0700,2026-08-18,,Clear
Qatar-1260818090316.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818090316.fits,Qatar-1,2026-08-18T02:03:16.918-0700,2026-08-18,,Clear
Qatar-1260818090615.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818090615.fits,Qatar-1,2026-08-18T02:06:15.169-0700,2026-08-18,,Clear
Qatar-1260818090915.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818090915.fits,Qatar-1,2026-08-18T02:09:15.591-0700,2026-08-18,,Clear
Qatar-1260818091215.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818091215.fits,Qatar-1,2026-08-18T02:12:15.971-0700,2026-08-18,,Clear
Qatar-1260818091515.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818091515.fits,Qatar-1,2026-08-18T02:15:15.198-0700,2026-08-18,,Clear
Qatar-1260818091816.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818091816.fits,Qatar-1,2026-08-18T02:18:16.537-0700,2026-08-18,,Clear
Qatar-1260818092117.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818092117.fits,Qatar-1,2026-08-18T02:21:17.011-0700,2026-08-18,,Clear
Qatar-1260818092415.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818092415.fits,Qatar-1,2026-08-18T02:24:15.300-0700,2026-08-18,,Clear
Qatar-1260818092715.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818092715.fits,Qatar-1,2026-08-18T02:27:15.667-0700,2026-08-18,,Clear
Qatar-1260818093015.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818093015.fits,Qatar-1,2026-08-18T02:30:15.977-0700,2026-08-18,,Clear
Qatar-1260818093316.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818093316.fits,Qatar-1,2026-08-18T02:33:16.341-0700,2026-08-18,,Clear
Qatar-1260818093615.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818093615.fits,Qatar-1,2026-08-18T02:36:15.845-0700,2026-08-18,,Clear
Qatar-1260818093916.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818093916.fits,Qatar-1,2026-08-18T02:39:16.175-0700,2026-08-18,,Clear
Qatar-1260818094216.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818094216.fits,Qatar-1,2026-08-18T02:42:16.561-0700,2026-08-18,,Clear
Qatar-1260818094516.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818094516.fits,Qatar-1,2026-08-18T02:45:16.032-0700,2026-08-18,,Clear
Qatar-1260818094815.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818094815.fits,Qatar-1,2026-08-18T02:48:15.299-0700,2026-08-18,,Clear
Qatar-1260818095116.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818095116.fits,Qatar-1,2026-08-18T02:51:16.638-0700,2026-08-18,,Clear
Qatar-1260818095416.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818095416.fits,Qatar-1,2026-08-18T02:54:16.034-0700,2026-08-18,,Clear
Qatar-1260818095715.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818095715.fits,Qatar-1,2026-08-18T02:57:15.381-0700,2026-08-18,,Clear
Qatar-1260818100015.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818100015.fits,Qatar-1,2026-08-18T03:00:15.797-0700,2026-08-18,,Clear
Qatar-1260818100315.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818100315.fits,Qatar-1,2026-08-18T03:03:15.243-0700,2026-08-18,,Clear
Qatar-1260818100616.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818100616.fits,Qatar-1,2026-08-18T03:06:16.554-0700,2026-08-18,,Clear
Qatar-1260818100915.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818100915.fits,Qatar-1,2026-08-18T03:09:15.930-0700,2026-08-18,,Clear
Qatar-1260818101215.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818101215.fits,Qatar-1,2026-08-18T03:12:15.259-0700,2026-08-18,,Clear
Qatar-1260818101515.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818101515.fits,Qatar-1,2026-08-18T03:15:15.654-0700,2026-08-18,,Clear
Qatar-1260818101817.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818101817.fits,Qatar-1,2026-08-18T03:18:17.049-0700,2026-08-18,,Clear
Qatar-1260818102115.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818102115.fits,Qatar-1,2026-08-18T03:21:15.414-0700,2026-08-18,,Clear
Qatar-1260818102415.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818102415.fits,Qatar-1,2026-08-18T03:24:15.801-0700,2026-08-18,,Clear
Qatar-1260818102716.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818102716.fits,Qatar-1,2026-08-18T03:27:16.223-0700,2026-08-18,,Clear
Qatar-1260818103015.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818103015.fits,Qatar-1,2026-08-18T03:30:15.814-0700,2026-08-18,,Clear
Qatar-1260818103315.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818103315.fits,Qatar-1,2026-08-18T03:33:15.292-0700,2026-08-18,,Clear
Qatar-1260818103615.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818103615.fits,Qatar-1,2026-08-18T03:36:15.674-0700,2026-08-18,,Clear
Qatar-1260818103916.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818103916.fits,Qatar-1,2026-08-18T03:39:16.084-0700,2026-08-18,,Clear
Qatar-1260818104216.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818104216.fits,Qatar-1,2026-08-18T03:42:16.433-0700,2026-08-18,,Clear
Qatar-1260818104515.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818104515.fits,Qatar-1,2026-08-18T03:45:15.777-0700,2026-08-18,,Clear
Qatar-1260818104815.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818104815.fits,Qatar-1,2026-08-18T03:48:15.250-0700,2026-08-18,,Clear
Qatar-1260818105115.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818105115.fits,Qatar-1,2026-08-18T03:51:15.620-0700,2026-08-18,,Clear
Qatar-1260818105415.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818105415.fits,Qatar-1,2026-08-18T03:54:15.852-0700,2026-08-18,,Clear
Qatar-1260818105715.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818105715.fits,Qatar-1,2026-08-18T03:57:15.254-0700,2026-08-18,,Clear
Qatar-1260818110015.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818110015.fits,Qatar-1,2026-08-18T04:00:15.648-0700,2026-08-18,,Clear
Qatar-1260818110316.fits,observations\2026-08-18\Qatar-1\session_01\Qatar-1260818110316.fits,Qatar-1,2026-08-18T04:03:16.063-0700,2026-08-18,,Clear
